Sequence,Lac,Proteins,Orientation,Seed1,Seed2,Energy,nProteins,Tw,Wr,Lk,Angle
105,minicircle,HU+87,MC,842539,761354,305.972,2,10.025,-0.025,10.000,0.000
105,minicircle,HU+87,MC,771584,796170,308.488,2,10.020,-0.020,10.000,0.000
105,minicircle,HU+87,MC,504701,677015,288.069,2,9.994,0.006,10.000,0.000
105,minicircle,HU+87,MC,447763,815991,309.546,2,10.025,-0.025,10.000,0.000
105,minicircle,HU+87,MC,867730,766367,337.585,2,9.852,0.148,10.000,0.000
105,minicircle,HU+87,MC,814367,667906,349.610,2,10.094,-0.094,10.000,0.000
105,minicircle,HU+87,MC,746976,855659,346.591,2,9.936,0.064,10.000,0.000
105,minicircle,HU+87,MC,661485,860580,305.464,2,10.046,-0.046,10.000,0.000
105,minicircle,HU+87,MC,241758,855659,322.947,2,9.832,0.168,10.000,0.000
105,minicircle,HU+87,MC,622210,761365,350.886,2,9.956,0.044,10.000,0.000
105,minicircle,HU+87,MC,753716,860580,307.334,2,10.011,-0.011,10.000,0.000
105,minicircle,HU+87,MC,448712,875202,339.625,2,9.982,0.018,10.000,0.000
105,minicircle,HU+87,MC,10508,860580,306.455,2,10.076,-0.076,10.000,0.000
105,minicircle,HU+87,MC,73953,820946,348.382,2,10.127,-0.127,10.000,0.000
105,minicircle,HU+87,MC,289665,811083,341.025,2,10.081,-0.081,10.000,0.000
105,minicircle,HU+87,MC,223546,746489,324.182,2,9.993,0.007,10.000,0.000
105,minicircle,HU+87,MC,566009,811083,333.165,2,10.049,-0.049,10.000,0.000
105,minicircle,HU+87,MC,557734,791272,306.341,2,9.869,0.131,10.000,0.000
105,minicircle,HU+87,MC,394914,811083,321.215,2,10.095,-0.095,10.000,0.000
105,minicircle,HU+87,MC,882460,776377,309.968,3,9.945,0.055,10.000,0.000
105,minicircle,HU+87,MC,450732,776377,311.373,3,9.934,0.066,10.000,0.000
105,minicircle,HU+87,MC,890702,845668,329.158,2,10.109,-0.109,9.000,0.000
105,minicircle,HU+87,MC,186508,761372,314.974,2,9.860,0.140,10.000,0.000
105,minicircle,HU+87,MC,664970,681947,313.709,2,10.162,-0.162,10.000,0.000
105,minicircle,HU+87,MC,145968,696835,341.536,2,10.015,-0.015,10.000,0.000
105,minicircle,HU+87,MC,206349,855672,336.986,2,10.050,-0.050,10.000,0.000
105,minicircle,HU+87,MC,679258,681947,318.904,2,10.123,-0.123,10.000,0.000
105,minicircle,HU+87,MC,369475,696835,320.463,2,10.188,-0.188,10.000,0.000
105,minicircle,HU+87,MC,811880,820954,304.584,2,9.896,0.104,10.000,0.000
105,minicircle,HU+87,MC,842777,706792,358.941,2,9.954,0.046,10.000,0.000
105,minicircle,HU+87,MC,11530,696835,317.333,2,10.068,-0.068,10.000,0.000
105,minicircle,HU+87,MC,666883,806160,293.515,2,9.995,0.005,9.000,0.000
105,minicircle,HU+87,MC,151483,681947,324.792,2,10.127,-0.127,10.000,0.000
105,minicircle,HU+87,MC,130281,721768,342.496,2,9.949,0.051,10.000,0.000
105,minicircle,HU+87,MC,931672,696835,322.055,2,9.992,0.008,10.000,0.000
105,minicircle,HU+87,MC,895611,731739,313.315,2,10.076,-0.076,10.000,0.000
105,minicircle,HU+87,MC,297899,691994,313.178,2,9.825,0.175,10.000,0.000
105,minicircle,HU+87,MC,371755,706793,320.091,2,9.963,0.037,10.000,0.000
105,minicircle,HU+87,MC,696835,649197,317.427,2,10.088,-0.088,10.000,0.000
105,minicircle,HU+87,MC,791637,840703,312.766,2,10.046,-0.046,10.000,0.000
105,minicircle,HU+87,MC,683048,653898,326.373,2,9.956,0.044,10.000,0.000
105,minicircle,HU+87,MC,210576,721768,343.451,2,9.924,0.076,10.000,0.000
105,minicircle,HU+87,MC,799065,696835,342.415,2,10.143,-0.143,10.000,0.000
105,minicircle,HU+87,MC,629071,786298,286.748,2,10.144,-0.144,10.000,0.000
105,minicircle,HU+87,MC,884960,644517,310.005,2,9.782,0.218,10.000,0.000
105,minicircle,HU+87,MC,437752,653898,312.114,2,10.028,-0.028,10.000,0.000
105,minicircle,HU+87,MC,963273,696835,317.250,2,10.130,-0.130,10.000,0.000
105,minicircle,HU+87,MC,549016,653898,314.560,2,10.100,-0.100,9.000,0.000
105,minicircle,HU+87,MC,498050,696835,294.885,2,10.115,-0.115,10.000,0.000
105,minicircle,HU+87,MC,151519,653898,316.813,2,10.005,-0.005,10.000,0.000
105,minicircle,HU+87,MC,405265,696835,316.890,2,10.015,-0.015,9.000,0.000
105,minicircle,HU+87,MC,411396,801193,327.209,2,10.009,-0.009,10.000,0.000
105,minicircle,HU+87,MC,389363,751483,321.312,2,9.983,0.017,10.000,0.000
105,minicircle,HU+87,MC,434941,696835,319.597,2,10.126,-0.126,10.000,0.000
105,minicircle,HU+87,MC,266992,721773,321.019,2,9.975,0.025,10.000,0.000
105,minicircle,HU+87,MC,83144,776393,300.105,2,9.774,0.226,10.000,0.000
105,minicircle,HU+87,MC,275797,801193,336.039,2,9.987,0.013,10.000,0.000
105,minicircle,HU+87,MC,896436,696835,305.956,2,10.031,-0.031,9.000,0.000
105,minicircle,HU+87,MC,486371,721773,337.001,2,10.041,-0.041,10.000,0.000
105,minicircle,HU+87,MC,67572,801193,320.144,2,9.953,0.047,10.000,0.000
105,minicircle,HU+87,MC,359613,820967,303.301,2,10.119,-0.119,10.000,0.000
105,minicircle,HU+87,MC,533792,696835,318.300,2,10.020,-0.020,10.000,0.000
105,minicircle,HU+87,MC,119038,850729,309.290,2,10.023,-0.023,10.000,0.000
105,minicircle,HU+87,MC,469103,801193,331.063,2,10.117,-0.117,10.000,0.000
105,minicircle,HU+87,MC,270447,820967,305.526,2,9.935,0.065,10.000,0.000
105,minicircle,HU+87,MC,538714,696835,339.120,2,10.030,-0.030,10.000,0.000
105,minicircle,HU+87,MC,688034,875226,320.178,2,9.831,0.169,10.000,0.000
105,minicircle,HU+87,MC,651369,692005,345.959,2,9.997,0.003,10.000,0.000
105,minicircle,HU+87,MC,119730,801193,320.851,2,9.895,0.105,10.000,0.000
105,minicircle,HU+87,MC,608731,820967,318.595,2,9.910,0.090,10.000,0.000
105,minicircle,HU+87,MC,675029,696835,329.185,2,10.042,-0.042,10.000,0.000
105,minicircle,HU+87,MC,338545,692005,315.198,2,10.069,-0.069,9.000,0.000
105,minicircle,HU+87,MC,378003,875226,322.628,2,10.100,-0.100,10.000,0.000
105,minicircle,HU+87,MC,515405,820967,314.793,2,9.954,0.046,10.000,0.000
105,minicircle,HU+87,MC,507894,696835,316.543,2,10.027,-0.027,10.000,0.000
105,minicircle,HU+87,MC,290961,820967,302.946,2,9.918,0.082,10.000,0.000
105,minicircle,HU+87,MC,168284,696835,307.143,2,9.124,-0.124,10.000,0.000
105,minicircle,HU+87,MC,466928,845693,311.637,2,9.961,0.039,10.000,0.000
105,minicircle,HU+87,MC,651990,672382,339.160,2,10.059,-0.059,10.000,0.000
105,minicircle,HU+87,MC,311710,731758,320.545,2,9.954,0.046,10.000,0.000
105,minicircle,HU+87,MC,315975,820967,327.185,2,9.945,0.055,10.000,0.000
105,minicircle,HU+87,MC,372037,696835,299.030,2,9.991,0.009,10.000,0.000
105,minicircle,HU+87,MC,68935,806181,354.294,3,9.919,0.081,10.000,0.000
105,minicircle,HU+87,MC,743540,835830,299.512,2,10.005,-0.005,10.000,0.000
105,minicircle,HU+87,MC,79939,731758,308.278,2,9.915,0.085,10.000,0.000
105,minicircle,HU+87,MC,288391,696835,330.943,2,10.113,-0.113,10.000,0.000
105,minicircle,HU+87,MC,811355,835830,278.104,2,10.049,-0.049,10.000,0.000
105,minicircle,HU+87,MC,677846,716811,335.408,2,9.997,0.003,9.000,0.000
105,minicircle,HU+87,MC,350222,696835,325.204,2,10.120,-0.120,10.000,0.000
105,minicircle,HU+87,MC,957953,820970,290.785,2,9.915,0.085,10.000,0.000
105,minicircle,HU+87,MC,848186,781393,342.104,2,10.055,-0.055,10.000,0.000
105,minicircle,HU+87,MC,877531,696835,325.412,2,10.073,-0.073,10.000,0.000
105,minicircle,HU+87,MC,94562,781393,337.064,2,10.051,-0.051,10.000,0.000
105,minicircle,HU+87,MC,223322,751500,331.921,2,9.951,0.049,10.000,0.000
105,minicircle,HU+87,MC,812283,696835,316.158,2,10.049,-0.049,10.000,0.000
105,minicircle,HU+87,MC,153218,706819,317.595,2,9.880,0.120,10.000,0.000
105,minicircle,HU+87,MC,812910,696835,323.237,2,9.129,-0.129,9.000,0.000
105,minicircle,HU+87,MC,251549,751501,313.794,2,9.960,0.040,10.000,0.000
105,minicircle,HU+87,MC,35311,726882,312.219,2,9.867,0.133,10.000,0.000
105,minicircle,HU+87,MC,65666,649226,321.894,2,9.880,0.120,10.000,0.000
105,minicircle,HU+87,MC,291612,696835,310.171,2,10.075,-0.075,10.000,0.000
105,minicircle,HU+87,MC,631820,751501,320.168,2,9.992,0.008,10.000,0.000
105,minicircle,HU+87,MC,449977,766417,321.016,2,10.036,-0.036,10.000,0.000
105,minicircle,HU+87,MC,17294,696835,326.115,2,10.152,-0.152,10.000,0.000
105,minicircle,HU+87,MC,219567,731766,300.756,2,9.981,0.019,10.000,0.000
105,minicircle,HU+87,MC,122448,766417,328.676,2,10.073,-0.073,10.000,0.000
105,minicircle,HU+87,MC,440595,696835,324.242,2,10.113,-0.113,10.000,0.000
105,minicircle,HU+87,MC,926546,766417,313.746,2,10.026,-0.026,10.000,0.000
105,minicircle,HU+87,MC,392597,696835,322.500,2,10.040,-0.040,10.000,0.000
105,minicircle,HU+87,MC,627069,672398,313.128,2,10.143,-0.143,10.000,0.000
105,minicircle,HU+87,MC,380248,826029,324.643,2,9.977,0.023,10.000,0.000
105,minicircle,HU+87,MC,770331,801214,314.353,2,9.983,0.017,10.000,0.000
105,minicircle,HU+87,MC,118103,696835,316.614,2,10.101,-0.101,10.000,0.000
105,minicircle,HU+87,MC,960709,672398,323.733,2,9.988,0.012,10.000,0.000
105,minicircle,HU+87,MC,785019,826029,318.930,2,10.013,-0.013,10.000,0.000
105,minicircle,HU+87,MC,922159,801214,328.069,2,10.060,-0.060,10.000,0.000
105,minicircle,HU+87,MC,367567,731771,333.354,2,10.104,-0.104,10.000,0.000
105,minicircle,HU+87,MC,825000,644550,310.798,2,10.031,-0.031,10.000,0.000
105,minicircle,HU+87,MC,691433,756425,327.251,2,10.015,-0.015,10.000,0.000
105,minicircle,HU+87,MC,7202,801214,320.458,2,9.848,0.152,10.000,0.000
105,minicircle,HU+87,MC,815991,731771,342.952,2,10.040,-0.040,10.000,0.000
105,minicircle,HU+87,MC,913977,741624,275.222,2,9.986,0.014,10.000,0.000
105,minicircle,HU+87,MC,974363,644550,337.372,2,10.073,-0.073,10.000,0.000
105,minicircle,HU+87,MC,274846,801214,309.310,2,9.990,0.010,10.000,0.000
105,minicircle,HU+87,MC,59071,711774,318.606,2,10.018,-0.018,10.000,0.000
105,minicircle,HU+87,MC,256523,806199,296.575,2,10.101,-0.101,10.000,0.000
105,minicircle,HU+87,MC,897706,731771,338.834,2,10.181,-0.181,10.000,0.000
105,minicircle,HU+87,MC,962107,741624,285.573,2,10.010,-0.010,10.000,0.000
105,minicircle,HU+87,MC,520489,644550,318.162,2,9.986,0.014,10.000,0.000
105,minicircle,HU+87,MC,364377,811135,299.086,3,10.062,-0.062,10.000,0.000
105,minicircle,HU+87,MC,351789,801214,317.331,2,9.943,0.057,10.000,0.000
105,minicircle,HU+87,MC,87234,731771,346.736,2,10.103,-0.103,9.000,0.000
105,minicircle,HU+87,MC,306741,771488,312.437,2,10.006,-0.006,10.000,0.000
105,minicircle,HU+87,MC,537553,741624,293.382,2,10.029,-0.029,10.000,0.000
105,minicircle,HU+87,MC,29322,644550,329.107,2,10.035,-0.035,10.000,0.000
105,minicircle,HU+87,MC,291886,801214,295.605,2,9.954,0.046,10.000,0.000
105,minicircle,HU+87,MC,101098,667965,304.657,2,10.114,-0.114,9.000,0.000
105,minicircle,HU+87,MC,992883,771488,321.302,2,9.953,0.047,10.000,0.000
105,minicircle,HU+87,MC,689043,741624,284.887,2,10.004,-0.004,10.000,0.000
105,minicircle,HU+87,MC,168454,644550,324.726,2,10.009,-0.009,10.000,0.000
105,minicircle,HU+87,MC,356461,681994,313.928,2,9.983,0.017,10.000,0.000
105,minicircle,HU+87,MC,887950,667965,315.113,2,9.873,0.127,9.000,0.000
105,minicircle,HU+87,MC,9833,801214,317.059,2,9.893,0.107,10.000,0.000
105,minicircle,HU+87,MC,844705,806203,304.849,2,9.945,0.055,9.000,0.000
105,minicircle,HU+87,MC,744200,741624,283.164,2,9.993,0.007,10.000,0.000
105,minicircle,HU+87,MC,357394,771488,311.890,2,10.039,-0.039,10.000,0.000
105,minicircle,HU+87,MC,536214,644550,312.737,2,9.994,0.006,10.000,0.000
105,minicircle,HU+87,MC,193,716834,316.014,2,10.067,-0.067,10.000,0.000
105,minicircle,HU+87,MC,88355,801214,304.469,2,10.030,-0.030,10.000,0.000
105,minicircle,HU+87,MC,107371,667965,310.405,2,9.943,0.057,10.000,0.000
105,minicircle,HU+87,MC,312449,865547,325.899,2,9.963,0.037,10.000,0.000
105,minicircle,HU+87,MC,751156,741624,284.444,2,9.970,0.030,10.000,0.000
105,minicircle,HU+87,MC,993039,644550,321.632,2,9.991,0.009,10.000,0.000
105,minicircle,HU+87,MC,72269,716834,308.459,2,10.066,-0.066,10.000,0.000
105,minicircle,HU+87,MC,220977,801214,298.283,2,10.052,-0.052,10.000,0.000
105,minicircle,HU+87,MC,734867,667965,302.877,2,9.926,0.074,10.000,0.000
105,minicircle,HU+87,MC,947404,741624,298.798,2,10.005,-0.005,10.000,0.000
105,minicircle,HU+87,MC,572249,644550,326.708,2,10.053,-0.053,10.000,0.000
105,minicircle,HU+87,MC,947291,716834,285.740,2,10.013,-0.013,10.000,0.000
105,minicircle,HU+87,MC,727105,801214,308.589,2,9.930,0.070,10.000,0.000
105,minicircle,HU+87,MC,518037,667965,325.145,2,10.091,-0.091,10.000,0.000
105,minicircle,HU+87,MC,892852,706842,350.445,2,10.090,-0.090,10.000,0.000
105,minicircle,HU+87,MC,964085,820995,356.634,2,8.977,0.023,10.000,0.000
105,minicircle,HU+87,MC,597688,741624,283.638,2,9.954,0.046,10.000,0.000
105,minicircle,HU+87,MC,368460,644550,327.812,2,9.945,0.055,10.000,0.000
105,minicircle,HU+87,MC,330480,716834,299.357,2,10.059,-0.059,10.000,0.000
105,minicircle,HU+87,MC,670189,816072,335.279,2,9.845,0.155,10.000,0.000
105,minicircle,HU+87,MC,552490,667965,337.029,2,9.938,0.062,9.000,0.000
105,minicircle,HU+87,MC,253115,706842,330.880,2,10.140,-0.140,10.000,0.000
105,minicircle,HU+87,MC,23679,741624,282.808,2,10.120,-0.120,10.000,0.000
105,minicircle,HU+87,MC,760716,644550,339.333,2,10.004,-0.004,10.000,0.000
105,minicircle,HU+87,MC,66833,716834,302.435,2,10.083,-0.083,10.000,0.000
105,minicircle,HU+87,MC,647102,667965,316.067,2,8.987,0.013,10.000,0.000
105,minicircle,HU+87,MC,721654,830812,308.297,2,9.987,0.013,10.000,0.000
105,minicircle,HU+87,MC,102852,706842,327.175,2,10.074,-0.074,10.000,0.000
105,minicircle,HU+87,MC,646402,716834,303.714,2,10.036,-0.036,10.000,0.000
105,minicircle,HU+87,MC,313603,644550,302.593,2,10.142,-0.142,10.000,0.000
105,minicircle,HU+87,MC,101053,667965,328.953,2,9.825,0.175,10.000,0.000
105,minicircle,HU+87,MC,326437,644550,321.791,2,10.134,-0.134,10.000,0.000
105,minicircle,HU+87,MC,992535,716834,311.914,2,10.027,-0.027,10.000,0.000
105,minicircle,HU+87,MC,942397,667965,327.182,2,9.947,0.053,10.000,0.000
105,minicircle,HU+87,MC,450351,781425,338.328,2,9.983,0.017,10.000,0.000
105,minicircle,HU+87,MC,857155,835864,296.590,2,9.668,0.332,10.000,0.000
105,minicircle,HU+87,MC,518215,716834,320.348,2,9.973,0.027,10.000,0.000
105,minicircle,HU+87,MC,100616,667965,320.782,2,10.041,-0.041,10.000,0.000
105,minicircle,HU+87,MC,925834,716834,292.353,2,10.052,-0.052,10.000,0.000
105,minicircle,HU+87,MC,85189,711795,331.313,2,9.918,0.082,10.000,0.000
105,minicircle,HU+87,MC,769029,667965,320.926,2,10.684,0.316,10.000,0.000
105,minicircle,HU+87,MC,659215,840763,299.020,2,9.990,0.010,10.000,0.000
105,minicircle,HU+87,MC,994047,771503,319.800,2,10.121,-0.121,10.000,0.000
105,minicircle,HU+87,MC,723240,711795,319.681,2,9.994,0.006,10.000,0.000
105,minicircle,HU+87,MC,231996,667965,316.949,2,9.873,0.127,10.000,0.000
105,minicircle,HU+87,MC,85440,865562,326.011,2,9.115,-0.115,10.000,0.000
105,minicircle,HU+87,MC,767340,771503,332.766,2,10.040,-0.040,10.000,0.000
105,minicircle,HU+87,MC,158023,840763,319.882,2,9.935,0.065,10.000,0.000
105,minicircle,HU+87,MC,903454,746569,334.929,2,9.990,0.010,10.000,0.000
105,minicircle,HU+87,MC,668227,756447,285.199,2,8.991,0.009,10.000,0.000
105,minicircle,HU+87,MC,433274,711795,300.216,2,9.882,0.118,10.000,0.000
105,minicircle,HU+87,MC,938867,667965,311.600,2,10.017,-0.017,10.000,0.000
105,minicircle,HU+87,MC,669180,771503,306.961,2,10.065,-0.065,10.000,0.000
105,minicircle,HU+87,MC,439926,663974,316.396,2,9.949,0.051,10.000,0.000
105,minicircle,HU+87,MC,707568,766447,339.659,2,9.972,0.028,10.000,0.000
105,minicircle,HU+87,MC,672826,659014,331.886,2,9.912,0.088,10.000,0.000
105,minicircle,HU+87,MC,453680,870348,302.232,4,9.946,0.054,10.000,0.000
105,minicircle,HU+87,MC,975642,835870,320.120,2,10.004,-0.004,10.000,0.000
105,minicircle,HU+87,MC,576223,816083,315.261,2,10.032,-0.032,9.000,0.000
105,minicircle,HU+87,MC,903881,756447,310.505,2,10.286,-0.286,10.000,0.000
105,minicircle,HU+87,MC,625408,711795,313.724,2,9.897,0.103,10.000,0.000
105,minicircle,HU+87,MC,306741,644558,317.781,2,9.947,0.053,10.000,0.000
105,minicircle,HU+87,MC,420129,667965,315.966,2,10.054,-0.054,10.000,0.000
105,minicircle,HU+87,MC,724684,771503,305.220,2,10.080,-0.080,10.000,0.000
105,minicircle,HU+87,MC,931427,663974,293.647,2,9.875,0.125,10.000,0.000
105,minicircle,HU+87,MC,728969,659014,330.697,2,10.034,-0.034,9.000,0.000
105,minicircle,HU+87,MC,695590,835870,324.570,2,10.006,-0.006,10.000,0.000
105,minicircle,HU+87,MC,875858,816083,306.340,2,9.928,0.072,10.000,0.000
105,minicircle,HU+87,MC,874970,756447,295.374,2,10.039,-0.039,10.000,0.000
105,minicircle,HU+87,MC,996203,711795,313.935,2,9.999,0.001,10.000,0.000
105,minicircle,HU+87,MC,88864,644558,320.360,2,10.018,-0.018,10.000,0.000
105,minicircle,HU+87,MC,428740,771503,303.108,2,10.082,-0.082,10.000,0.000
105,minicircle,HU+87,MC,401944,659014,308.184,2,9.845,0.155,10.000,0.000
105,minicircle,HU+87,MC,857236,766450,297.369,2,9.992,0.008,10.000,0.000
105,minicircle,HU+87,MC,826891,835870,319.781,2,10.001,-0.001,10.000,0.000
105,minicircle,HU+87,MC,737468,816083,323.144,2,9.901,0.099,10.000,0.000
105,minicircle,HU+87,MC,651842,726921,291.585,3,10.007,-0.007,9.000,0.000
105,minicircle,HU+87,MC,89697,701908,344.680,2,9.998,0.002,10.000,0.000
105,minicircle,HU+87,MC,719229,667966,317.998,2,9.976,0.024,10.000,0.000
105,minicircle,HU+87,MC,543361,649264,311.247,2,9.942,0.058,10.000,0.000
105,minicircle,HU+87,MC,932223,711795,304.363,2,10.057,-0.057,10.000,0.000
105,minicircle,HU+87,MC,78010,865567,307.519,2,10.042,-0.042,10.000,0.000
105,minicircle,HU+87,MC,578906,771503,327.703,2,10.044,-0.044,10.000,0.000
105,minicircle,HU+87,MC,867409,659014,319.588,2,9.926,0.074,10.000,0.000
105,minicircle,HU+87,MC,682497,766450,299.065,2,9.871,0.129,9.000,0.000
105,minicircle,HU+87,MC,241891,667966,317.217,2,10.056,-0.056,10.000,0.000
105,minicircle,HU+87,MC,325036,701908,329.101,2,10.047,-0.047,10.000,0.000
105,minicircle,HU+87,MC,68681,835870,283.516,2,9.948,0.052,9.000,0.000
105,minicircle,HU+87,MC,329018,649264,333.843,2,9.963,0.037,10.000,0.000
105,minicircle,HU+87,MC,459320,711795,303.617,2,9.931,0.069,10.000,0.000
105,minicircle,HU+87,MC,35260,771503,308.183,2,10.131,-0.131,10.000,0.000
105,minicircle,HU+87,MC,889201,659014,324.133,2,9.891,0.109,10.000,0.000
105,minicircle,HU+87,MC,454476,667966,306.886,2,8.986,0.014,9.000,0.000
105,minicircle,HU+87,MC,407042,835870,326.945,2,9.939,0.061,10.000,0.000
105,minicircle,HU+87,MC,97301,649264,331.998,2,9.889,0.111,10.000,0.000
105,minicircle,HU+87,MC,933708,791354,315.046,2,10.053,-0.053,10.000,0.000
105,minicircle,HU+87,MC,818121,711795,298.391,2,9.998,0.002,10.000,0.000
105,minicircle,HU+87,MC,159802,716845,303.838,2,10.003,-0.003,10.000,0.000
105,minicircle,HU+87,MC,784831,870355,347.767,2,9.987,0.013,10.000,0.000
105,minicircle,HU+87,MC,491229,781437,294.410,2,9.819,0.181,10.000,0.000
105,minicircle,HU+87,MC,891954,840772,326.183,2,10.055,-0.055,9.000,0.000
105,minicircle,HU+87,MC,495052,771503,332.848,2,10.071,-0.071,10.000,0.000
105,minicircle,HU+87,MC,883196,659014,307.815,2,9.846,0.154,10.000,0.000
105,minicircle,HU+87,MC,676065,875285,337.243,2,9.808,0.192,9.000,0.000
105,minicircle,HU+87,MC,231407,667966,315.411,2,10.027,-0.027,10.000,0.000
105,minicircle,HU+87,MC,983457,835870,317.371,2,9.899,0.101,10.000,0.000
105,minicircle,HU+87,MC,982969,649264,307.345,2,9.945,0.055,10.000,0.000
105,minicircle,HU+87,MC,36735,791354,293.622,2,9.018,-0.018,10.000,0.000
105,minicircle,HU+87,MC,802163,811166,315.242,2,10.009,-0.009,10.000,0.000
105,minicircle,HU+87,MC,842777,860670,317.609,2,10.061,-0.061,10.000,0.000
105,minicircle,HU+87,MC,764689,659014,308.932,2,9.810,0.190,10.000,0.000
105,minicircle,HU+87,MC,673701,771503,332.609,2,10.047,-0.047,10.000,0.000
105,minicircle,HU+87,MC,319884,667966,305.948,2,9.965,0.035,10.000,0.000
105,minicircle,HU+87,MC,122106,835870,296.317,2,9.963,0.037,10.000,0.000
105,minicircle,HU+87,MC,654597,649264,326.684,2,9.944,0.056,10.000,0.000
105,minicircle,HU+87,MC,139647,811166,296.710,2,9.938,0.062,10.000,0.000
105,minicircle,HU+87,MC,416560,845749,288.014,2,10.054,-0.054,10.000,0.000
105,minicircle,HU+87,MC,192371,653970,285.749,2,9.924,0.076,10.000,0.000
105,minicircle,HU+87,MC,763777,860670,321.124,2,9.980,0.020,10.000,0.000
105,minicircle,HU+87,MC,277955,659014,311.115,2,9.923,0.077,10.000,0.000
105,minicircle,HU+87,MC,621974,771503,336.285,2,9.239,-0.239,10.000,0.000
105,minicircle,HU+87,MC,601848,706864,323.560,2,10.014,-0.014,10.000,0.000
105,minicircle,HU+87,MC,123173,791356,324.806,2,10.145,-0.145,10.000,0.000
105,minicircle,HU+87,MC,375492,845749,296.534,2,10.062,-0.062,10.000,0.000
105,minicircle,HU+87,MC,425090,751545,345.085,2,9.934,0.066,10.000,0.000
105,minicircle,HU+87,MC,547946,771503,305.113,2,9.986,0.014,10.000,0.000
105,minicircle,HU+87,MC,51719,659014,301.115,2,10.007,-0.007,10.000,0.000
105,minicircle,HU+87,MC,983368,706864,311.610,2,9.878,0.122,10.000,0.000
105,minicircle,HU+87,MC,575695,672443,312.519,2,10.022,-0.022,10.000,0.000
105,minicircle,HU+87,MC,328026,845749,306.888,2,10.101,-0.101,10.000,0.000
105,minicircle,HU+87,MC,244333,771503,323.400,2,9.885,0.115,10.000,0.000
105,minicircle,HU+87,MC,205044,659014,311.823,2,9.921,0.079,10.000,0.000
105,minicircle,HU+87,MC,863529,701917,312.446,2,9.963,0.037,10.000,0.000
105,minicircle,HU+87,MC,531088,845749,281.423,2,10.078,-0.078,10.000,0.000
105,minicircle,HU+87,MC,113671,771503,330.592,2,10.171,-0.171,10.000,0.000
105,minicircle,HU+87,MC,461891,644570,323.868,2,9.995,0.005,9.000,0.000
105,minicircle,HU+87,MC,199519,659014,326.049,2,9.823,0.177,10.000,0.000
105,minicircle,HU+87,MC,397492,850803,320.349,2,9.961,0.039,9.000,0.000
105,minicircle,HU+87,MC,667451,845749,316.055,2,10.179,-0.179,10.000,0.000
105,minicircle,HU+87,MC,752503,771503,336.872,2,9.942,0.058,10.000,0.000
105,minicircle,HU+87,MC,156328,659014,326.823,2,9.866,0.134,10.000,0.000
105,minicircle,HU+87,MC,116403,741657,321.824,2,9.951,0.049,10.000,0.000
105,minicircle,HU+87,MC,687491,771503,306.124,2,10.227,-0.227,10.000,0.000
