N(bp),seed1,seed2,nProtein,pca1,pca2,pca3,positions,,,
105,910619,16624,2,48.68323986,28.63307659,4.062053822,18,70,,
105,657934,171518,2,46.43454362,24.61685192,5.623836654,25,77,,
105,664683,101277,2,46.78981386,22.39033799,3.802266586,23,76,,
105,401631,71564,2,44.85133733,25.61045267,3.976767105,14,67,,
105,957692,161686,2,45.69239906,27.33001979,6.433163997,19,71,,
105,605905,86199,2,48.81288989,26.21708006,3.51233607,27,80,,
105,869499,231391,2,45.38827042,28.55372239,3.687466556,45,87,,
105,527492,46564,3,41.59214645,29.45505387,9.336893232,13,37,77,
105,27001,211370,2,48.60675369,23.1234143,4.570531791,15,77,,
105,458129,31739,2,45.04710138,26.3674925,3.860118266,18,60,,
105,613534,36735,2,46.36757714,26.30520193,3.308534318,12,64,,
105,964783,66417,2,46.14075779,23.07062836,5.278141388,28,81,,
105,600779,91899,2,47.08837685,24.51595139,7.366060559,12,65,,
105,586932,181223,2,48.30323953,25.24929215,4.380643345,12,64,,
105,349659,51888,2,46.97393415,24.01068356,3.16336658,16,68,,
105,951851,61231,4,36.63925169,26.08731609,16.07969956,8,29,55,88
105,643998,136750,2,44.90468439,27.66564643,4.436022591,40,83,,
105,257006,196560,2,45.74965768,24.17848121,3.907473728,20,72,,
105,499963,146480,2,48.46977534,30.11004932,3.072149459,34,86,,
105,282588,116077,2,47.60324487,23.66507246,4.366551213,24,77,,
105,367426,141406,2,45.68186616,27.04160673,3.291537221,21,74,,
105,677744,216725,2,47.62507396,24.34970799,2.981308114,30,82,,
105,428359,192279,2,47.99608258,26.09585398,2.570088671,13,66,,
105,378021,26630,2,45.34971005,25.3243195,5.947189995,20,73,,
105,950504,200867,2,49.59182057,23.51836977,4.076332659,35,88,,
105,624026,131987,2,49.58214745,27.26986793,3.705658791,4,57,,
105,230408,187412,2,48.61025846,27.55709149,4.78072832,13,65,,
105,413440,41457,2,47.03948157,28.78829943,4.485953945,10,72,,
105,391021,11022,2,48.71810447,22.89027484,2.570746062,19,81,,
105,908212,221349,2,45.97247346,24.89583195,4.133606237,29,82,,
105,423587,77138,2,51.20454268,23.34844327,2.770048103,13,65,,
105,941796,152101,2,50.82677287,27.62688084,3.391760193,12,75,,
105,770880,56574,2,44.44527883,28.41012632,3.798747885,16,68,,
105,983305,111541,2,50.27333896,27.94971962,2.874191012,21,73,,
105,837607,127106,2,46.85503285,26.13518916,2.685615235,29,81,,
105,169307,121986,2,48.83964011,23.3754036,4.901693084,5,58,,
105,265058,6245,2,48.38298606,24.5165386,3.390751527,35,88,,
105,941197,206478,2,45.60748974,27.66433467,4.021483415,34,76,,
105,549790,22454,2,48.80111799,26.47619514,3.131036826,17,69,,
105,319406,236839,2,45.26022179,27.20506907,4.47955572,13,66,,
105,249918,166325,2,51.72770233,23.96255543,3.658564814,26,79,,
105,587071,1967,2,44.17868488,27.69794599,6.42751241,10,63,,
105,185744,81320,2,45.35869735,24.47370132,6.010188283,31,73,,
105,800523,226796,2,49.71176786,23.99838111,3.351461522,33,85,,
105,792729,96827,2,49.70944038,22.47437686,2.86321318,9,62,,
105,602426,156691,2,48.53493901,22.66909492,2.926480775,8,60,,
105,813239,177504,2,46.72850588,25.04748452,3.178672398,34,86,,
105,488692,106673,2,47.01554649,25.52707152,4.835906318,19,71,,
105,403606,16624,2,47.17857436,28.02606206,2.581443056,18,70,,
105,138849,171518,2,44.8948693,24.9095815,5.165365711,25,77,,
105,192721,101282,2,51.09694575,26.46652909,4.678989864,12,65,,
105,803397,71564,2,45.9094749,25.50773493,4.909897854,15,67,,
105,426058,161722,2,46.63660031,28.52117614,4.583611814,2,65,,
105,94641,86199,2,47.6960738,26.48658465,4.225663891,28,80,,
105,396626,6266,2,50.59713893,26.9747948,6.022945785,18,71,,
105,292969,231407,2,47.69473147,25.65228172,3.839546857,20,72,,
105,307125,31739,2,48.06759454,26.38782155,8.252588899,7,60,,
105,116077,211370,2,47.05396209,21.60832512,7.433357658,25,77,,
105,584149,36735,2,45.51878862,24.89506781,6.365565384,12,64,,
105,423211,91899,2,47.28988022,25.80821044,4.493481482,11,65,,
105,325036,181223,2,47.46302773,25.64005694,4.250240669,12,64,,
105,439532,51888,2,45.19571967,23.68181644,5.646130871,15,68,,
105,188545,66456,2,49.61789825,23.68246157,4.326365821,8,60,,
105,99656,136761,2,47.47966689,25.90703974,3.59234356,2,44,,
105,517769,146480,2,47.44903357,28.71143482,3.325683666,34,86,,
105,475719,196632,2,47.02331944,24.30900636,2.093637618,6,47,,
105,896170,46580,2,49.43756712,22.75703554,4.074905407,30,72,,
105,561682,216725,2,48.19633814,23.23485314,2.952889474,30,82,,
105,283481,192302,2,47.88163123,27.15140938,2.939365892,12,65,,
105,361251,116077,2,48.7092216,22.71506405,6.932330808,24,77,,
105,655593,200867,2,48.81207838,22.90090051,3.742633779,36,88,,
105,582631,26630,2,45.98354148,26.51323623,4.794112023,20,73,,
105,602496,141431,2,50.62698207,24.1958491,5.513722992,29,82,,
105,819113,131988,2,45.30346279,25.50977463,7.007397247,29,81,,
105,31447,187422,2,49.17140926,27.23777887,2.72095218,3,55,,
105,331969,11022,2,49.60977117,25.31134004,4.768250145,18,81,,
105,364771,41528,2,46.23982896,24.040559,5.485283713,42,84,,
105,356707,221374,2,48.50423334,26.288472,8.470735771,20,72,,
105,800283,56574,2,51.56153024,28.30490518,1.955580794,15,68,,
105,101132,77159,2,43.09239178,33.86373663,5.660653534,45,88,,
105,399819,152118,2,46.69633387,27.95527179,8.222908951,30,82,,
105,980220,111655,2,45.99499408,23.02781834,5.026104323,15,67,,
105,240818,127106,2,48.63207145,26.24399626,4.111881966,28,81,,
105,427816,22609,2,49.26689748,29.38331121,3.675249156,35,87,,
105,288200,206478,2,46.81136266,25.26495625,2.37779358,34,76,,
105,887342,122003,2,46.96415668,25.87836181,4.025362153,16,69,,
105,589839,236839,2,44.01209365,27.21881524,3.909556628,12,66,,
105,267528,166331,2,44.20298487,28.8327828,6.726714709,2,65,,
105,30834,1979,2,47.56267255,27.39321455,2.271914016,25,77,,
105,259548,81344,2,47.42412474,26.30458659,3.2580704,1,53,,
105,939956,96827,2,49.4023793,22.89801585,4.300335916,9,62,,
105,650831,156708,2,47.33816951,28.19687087,3.241178656,31,84,,
105,385296,61278,2,47.73837246,26.0757303,3.608150356,25,78,,
105,44909,106673,2,47.80928375,26.11757812,3.436983127,19,71,,
105,390426,226948,4,33.16381237,25.3031205,19.55766488,4,33,57,86
105,590447,177542,2,50.71755111,26.11639786,2.417264956,35,87,,
105,131757,171518,2,47.79337662,22.63472342,5.876357475,25,77,,
105,998257,16631,2,43.79340204,28.56303464,4.59610097,24,66,,
105,440706,101282,3,45.67572161,28.14661942,8.231110157,1,24,65,
105,783064,71573,2,46.55024692,29.13593118,3.775263713,24,77,,
105,631030,86214,2,46.42542595,23.42412557,4.746671233,17,69,,
105,254514,231407,2,47.50299688,27.20524022,4.431412531,9,72,,
105,754135,31739,2,47.00567625,24.37474541,3.701502426,8,60,,
105,528785,211401,2,49.00135067,26.79797586,1.494578744,12,63,,
105,84533,161894,2,46.91650884,24.07410202,5.051740881,16,68,,
105,639609,36739,2,46.12677252,30.92776711,4.226395116,18,70,,
105,950913,91899,2,48.78778475,24.83013853,4.988462039,11,65,,
105,746155,181243,2,47.33604115,22.79946358,4.218150815,29,82,,
105,413393,66456,2,46.59727613,23.44849026,6.589579016,8,60,,
105,332529,136761,2,47.18939236,22.1914216,3.499069732,1,44,,
105,755871,51930,2,47.01350127,26.33828701,3.147739467,33,76,,
105,231633,146480,2,45.62522271,24.94801586,5.47835248,34,86,,
105,610617,216725,2,49.11177615,26.70473527,2.533705567,30,82,,
105,478003,196687,2,48.43691441,24.46777554,2.719466987,31,83,,
105,700058,192302,2,51.05254011,25.49526701,4.239677664,12,65,,
105,295265,200867,2,49.0253134,24.61191227,3.341768537,36,88,,
105,476404,46650,2,49.581914,25.89959528,4.551710126,9,62,,
105,719229,26630,2,44.42931364,26.25774445,4.877785779,20,73,,
105,483016,141432,2,49.66194047,27.2107769,2.980495987,16,68,,
105,656886,187422,2,49.34413187,24.01070536,2.431925028,2,55,,
105,300184,11022,2,48.32152323,23.138335,2.790216126,29,81,,
105,727192,132058,2,48.62527467,28.32842303,2.692653046,9,61,,
105,341099,221374,2,50.76582772,26.2498269,4.672301816,19,72,,
105,294308,56574,2,50.79210273,28.55415466,2.182459096,15,68,,
105,427561,41545,2,47.43514456,30.6614928,7.261444762,8,70,,
105,39461,152146,2,47.93349144,25.64332159,4.089721334,7,60,,
105,998445,127106,2,48.84684042,26.72238634,6.667974874,29,81,,
105,101398,77250,2,47.78603291,27.29645514,4.795335361,32,84,,
105,945317,22609,2,47.16740333,25.48819962,3.947609501,34,87,,
105,683544,6269,2,47.07269153,25.2078853,6.162160721,49,91,,
105,950450,111695,2,45.96146616,29.20079394,5.299507626,23,76,,
105,825796,236839,2,49.66785812,25.88523302,3.735703871,13,66,,
105,621292,122060,2,48.76125017,21.90848281,3.553580362,34,87,,
105,205213,1979,2,49.65515302,28.61669008,2.777407868,25,77,,
105,855301,96827,2,48.0257557,21.57959334,3.811819538,9,62,,
105,732525,206638,2,49.93775946,27.73859728,3.829086335,36,88,,
105,648139,156734,3,41.41580119,34.24104851,5.343394135,9,41,72,
105,983493,166526,2,51.09048486,22.973565,4.830722621,28,80,,
105,81463,106673,2,49.52651684,26.68001807,3.425693954,19,71,,
105,522758,81463,2,51.38425422,24.99211027,4.094380168,18,71,,
105,854779,61313,2,48.25477086,26.02814917,6.657725796,39,91,,
105,261125,171529,2,49.12105501,24.19509265,3.776784264,31,84,,
105,699092,16642,2,49.40059318,23.93842984,5.903850526,28,81,,
105,503607,177604,2,46.36807387,27.55058199,5.208124015,3,66,,
105,64322,71573,2,47.69742345,27.82522915,3.23120879,25,77,,
105,660786,116077,2,49.17727046,23.55066088,6.42704923,24,77,,
105,136691,86214,2,47.41819411,25.21654877,4.466137877,17,69,,
105,58908,51956,2,47.31494885,27.48309602,5.234530593,2,65,,
105,550400,31739,2,46.45026241,25.28006961,5.152095709,7,60,,
105,87003,211428,2,51.51179712,25.83025594,2.938028891,29,82,,
105,639244,231465,2,46.82226596,30.53837656,4.276738979,26,79,,
105,211462,161903,2,43.44647302,30.12655649,2.658474978,36,79,,
105,427525,91899,2,46.80045236,25.328501,3.927929292,11,65,,
105,273339,101300,2,49.49110414,24.7132606,3.920513583,18,71,,
105,180924,181243,2,48.65951539,24.93738346,2.615173711,19,82,,
105,361433,66456,2,51.41930789,21.37612942,4.261658545,9,60,,
105,983368,36793,2,47.89372632,28.87458163,3.792742177,7,59,,
105,119299,146480,2,49.0369995,28.08124898,4.40584376,33,86,,
105,899349,136846,2,47.36561688,24.61238202,2.940929601,30,83,,
105,423356,226949,2,48.00280511,27.2899126,5.933474047,20,73,,
105,721370,196687,2,50.8813739,25.36080284,2.688086537,30,83,,
105,523343,192302,2,52.15185471,26.7867954,3.13918106,13,65,,
105,189397,216754,2,48.59889762,27.23596437,5.494278628,16,69,,
105,503260,200867,2,48.41744366,24.87323923,6.200501568,36,88,,
105,381138,46650,2,48.78213426,26.87480432,4.016797902,9,62,,
105,741706,26630,2,47.6845532,27.1740588,3.521562887,20,73,,
105,400323,141432,2,45.30213761,27.30943597,3.764690784,26,68,,
105,453085,187422,2,49.28307353,28.07058327,2.640636562,2,55,,
105,836716,11022,2,45.50969435,25.21972219,3.004233742,28,81,,
105,30834,122063,2,45.8718425,26.68009456,3.946611465,25,78,,
105,721768,132058,2,45.54086044,28.27724073,5.931788813,8,61,,
105,61161,221374,2,47.58933412,27.28145778,4.470909364,19,72,,
105,761594,56574,2,47.40142978,28.03397334,2.51128628,16,68,,
105,679788,41557,2,48.34583837,29.14345104,2.454410969,9,61,,
105,752129,152146,2,47.14067847,22.86998638,2.279756139,8,60,,
105,622733,22609,2,47.53407018,24.80991017,3.988549934,34,87,,
105,587226,77301,2,46.0561498,27.92923511,3.693246009,7,48,,
105,904586,111704,2,48.30231018,27.95546488,5.666650673,25,77,,
105,153435,236874,2,47.79616792,27.76737082,4.566283967,34,87,,
105,448821,127246,2,47.93551278,26.84627063,5.272065131,24,77,,
105,988769,1979,2,50.6448197,26.61191511,1.668847718,24,77,,
105,250482,6274,2,46.08995333,24.10427416,3.927684628,29,81,,
105,533072,96827,2,51.66730075,22.21064147,4.119359692,9,62,,
105,657222,206660,4,37.88965469,23.31022528,17.02303566,5,28,46,70
105,486252,106673,2,47.88758011,28.24494035,5.94999237,19,71,,
105,548364,166526,2,51.69419446,23.36294686,5.390610591,28,80,,
105,521712,81463,2,46.26879037,25.93746375,5.488301343,18,71,,
105,512380,61313,2,47.77972464,27.22838843,6.983973246,39,91,,
105,283179,177604,2,44.25017319,26.75660239,8.331129994,4,66,,
105,767533,16650,2,47.46566547,26.70347781,4.115790737,46,88,,
105,550235,171593,3,43.08204564,30.78533806,10.2983899,18,41,83,
105,797508,71573,2,48.9105096,25.14477534,2.132078426,24,77,,
105,900332,116077,2,45.99122516,23.03977785,7.497681002,25,77,,
105,159180,86214,2,47.3244614,23.76158395,6.408858003,17,69,,
105,990432,31750,2,47.27964377,27.21026841,3.747324042,5,57,,
105,963296,211441,2,47.60929617,24.88462331,4.302315573,27,79,,
105,115152,161916,2,48.10948407,25.2461637,4.989622207,0,52,,
105,729456,91899,2,45.60442646,25.1141752,2.296608633,12,65,,
105,744923,101300,2,47.29742595,25.18629477,2.677011362,18,71,,
105,774116,156826,2,49.02602095,25.59908524,2.386395953,38,90,,
105,572259,66456,2,51.59389906,23.19457265,4.364959887,8,60,,
105,831299,36846,2,46.28319021,29.51408766,5.394356852,5,57,,
105,782252,181312,2,47.96800194,28.13199361,2.077293249,16,68,,
105,903197,146480,2,47.53086774,25.76308701,3.893963476,34,86,,
105,611703,52013,2,47.08714139,32.37828158,3.370606223,25,78,,
105,542154,136862,2,47.11169042,27.86077767,3.557072053,9,62,,
105,594638,226949,2,49.71966927,27.45925311,5.24024399,21,73,,
105,588833,192302,2,49.9162443,27.2097948,4.485148323,13,65,,
105,646065,196717,2,45.09101116,32.17496422,3.557806461,24,67,,
105,592502,216754,2,46.18495989,26.4481492,4.181124047,17,69,,
105,315628,46650,2,47.58625791,25.73447491,4.613586457,9,62,,
105,241891,26630,2,45.02091959,27.54370942,5.091654244,20,73,,
105,759872,141432,2,50.96773144,27.95090292,4.007858869,16,68,,
105,518625,200899,2,44.68376933,30.0401596,2.555757481,5,68,,
105,71275,187422,2,49.91462294,23.97182143,3.436212063,2,55,,
105,896495,122063,2,49.48118419,24.66779213,5.757101074,25,78,,
105,626764,132078,2,49.2698189,23.44222612,4.305399368,37,90,,
105,936178,11086,3,46.63208467,30.48322962,8.144780336,6,28,69,
105,735425,221374,2,47.69951903,27.3925845,3.666258845,20,72,,
105,394580,56574,2,44.43634736,27.9929056,5.358394228,16,68,,
105,427161,41557,2,45.11603982,28.56464315,6.271359114,9,61,,
105,468888,152154,2,44.16969267,20.4776782,10.88615915,0,53,,
105,120993,22609,2,49.9297401,25.64564885,3.222032646,35,87,,
105,15108,236874,2,47.9354466,26.64228552,3.195467817,34,87,,
105,208774,77314,2,48.19015588,30.81047318,3.817030489,11,64,,
105,411232,127247,2,49.67284135,25.71182904,2.658551085,32,84,,
105,831643,111738,2,47.54175787,25.74117892,4.515956017,23,76,,
105,301734,231465,2,47.30970675,29.53278504,4.135155302,27,79,,
105,867348,1979,2,48.76181496,28.20684141,3.851103884,25,77,,
105,284695,6274,2,48.59412271,23.27711771,4.023320887,29,81,,
105,993397,96827,2,51.51580282,21.01293121,4.915597882,9,62,,
105,369419,166526,2,49.42565821,20.85029144,4.477028137,28,80,,
105,153769,16652,2,48.25455814,27.88700003,3.37814355,12,64,,
105,400461,177604,2,44.93600542,26.57674632,2.914047232,4,66,,
105,295300,81492,2,47.2064123,29.12677365,3.924644872,5,58,,
105,775750,61425,2,45.37262973,26.21710789,4.463129312,31,83,,
105,171151,106813,2,47.95433776,25.94691819,7.165791674,30,83,,
105,408099,71573,2,47.66901736,25.62310098,2.404109801,24,77,,
105,537199,116077,2,46.12586757,23.60576012,5.811437505,24,77,,
105,114417,86214,2,47.91205509,22.85366181,7.205931997,17,69,,
105,87314,211441,2,45.67499282,26.4994127,4.138820409,27,79,,
105,733977,161916,2,47.60424235,24.78613834,6.149511597,0,52,,
105,598332,91899,2,47.4106624,26.23664395,3.124571271,11,65,,
105,668182,31756,2,47.08952454,19.10204088,6.564227072,38,91,,
105,947594,171709,2,45.25073089,26.58329208,8.343271573,29,91,,
105,902866,101300,2,50.6350865,25.66924965,2.63181475,18,71,,
105,781719,156826,2,48.69244895,26.46461236,3.260480503,38,90,,
105,590149,181312,2,45.71387702,27.4732372,5.613837898,15,68,,
105,828376,146480,2,49.2232911,26.5948841,2.714940666,34,86,,
105,522213,36851,2,49.62727886,26.27894614,5.11470706,0,64,,
105,248081,66487,2,46.28116005,27.08758103,3.445134621,1,64,,
105,786879,52013,2,46.17820437,26.88082201,3.589321424,26,78,,
105,725358,206687,3,42.18113083,27.53487877,10.89689992,7,46,60,
105,259580,136862,2,46.20531133,27.11391852,3.886485935,9,62,,
105,505863,226952,2,49.89594264,27.67719066,2.367207803,30,72,,
105,913203,216754,2,45.61457609,25.41772002,6.257753,17,69,,
105,884688,196729,2,47.61089926,26.55606921,5.315891842,12,74,,
105,818629,46650,2,43.95842392,27.02508995,2.514848425,9,62,,
105,454476,26630,2,44.20437894,27.25341789,3.33096505,20,73,,
105,75697,141432,2,48.51513342,26.75865869,4.758456149,16,68,,
105,976178,187422,2,45.97092752,26.59408676,5.827742339,3,55,,
105,857061,122063,2,46.32814685,22.08243745,4.576347452,25,78,,
105,214030,132078,2,48.88199332,22.62325145,4.074912749,37,90,,
105,731021,200935,2,47.36527044,28.80340521,4.137245177,13,65,,
105,541276,221374,2,45.13906854,28.11539604,5.511267951,19,72,,
105,457753,56574,2,49.17998354,27.14972247,3.987668621,16,68,,
105,69701,192302,2,47.54039168,27.08591169,2.642853286,12,65,,
105,635896,41567,2,47.77530219,26.32658367,2.596466172,30,83,,
105,489757,236883,2,45.07113772,28.89601312,6.181438252,45,86,,
105,11895,77314,2,42.99921083,30.45544596,4.502934299,22,64,,
105,320461,127247,2,48.51403186,28.28633956,4.305571067,32,84,,
105,195527,96951,2,48.31084704,26.39613669,6.13772069,34,87,,
105,412770,152187,2,45.28979169,25.25958639,7.421973163,12,65,,
105,423006,231465,2,47.81830983,30.36479957,4.044067603,27,79,,
105,326411,1979,2,46.67621702,24.97794962,2.002901228,35,77,,
105,304627,6279,2,45.58177841,27.26507384,5.102653288,5,47,,
105,179439,111807,2,47.97046335,25.92406063,2.680583334,17,70,,
105,122864,22735,3,41.59061791,27.73323393,11.03846596,10,40,91,
105,505863,11150,2,47.160566,26.33150758,4.977400559,30,73,,
105,72633,166526,2,46.21403444,25.80815685,3.924524308,38,80,,
105,112058,16652,2,47.42356528,27.72496139,3.586296812,11,64,,
105,145448,81492,2,47.41360715,29.06683749,5.037755344,6,58,,
105,262413,61425,2,45.70345721,27.68276599,6.081835632,30,83,,
105,277342,177619,2,47.93433931,25.35535563,4.523722666,0,53,,
105,204799,106823,3,44.50446963,28.12803832,10.50346193,0,41,82,
105,168058,71658,3,44.47315575,28.54351476,9.895437579,8,48,71,
105,814202,116077,2,47.20885743,22.09276227,6.105030195,24,77,,
105,470878,86226,2,47.37421328,24.0225394,4.858329779,26,78,,
105,755176,161916,2,48.66546488,27.49168647,3.576648443,0,52,,
105,140702,211459,2,47.96170773,26.316252,2.603238592,0,53,,
105,711562,101300,2,47.78293665,25.33143533,3.300371444,18,71,,
105,757771,91918,2,49.90730412,22.59379693,6.026713625,15,68,,
105,801731,171758,2,47.18518363,27.52023132,3.216801521,29,82,,
105,562212,31836,2,42.39836611,30.48012444,7.677311426,21,65,,
105,710055,181312,2,43.2252523,28.76604213,2.386823268,26,68,,
105,194025,146480,2,48.15499516,24.75935605,4.50447255,34,86,,
105,334448,156860,3,46.79798651,23.99627645,11.32883672,0,24,64,
105,337191,52013,2,45.21820452,29.95223859,5.288796641,26,78,,
105,426730,136862,2,44.53466854,27.64455714,4.643150744,9,62,,
105,421586,36901,2,45.27841164,29.25920476,3.990806056,25,78,,
105,722979,66537,2,47.29416896,28.25362671,8.083319257,11,64,,
105,638828,226991,2,48.46954569,25.37661506,3.083314552,17,70,,
105,536060,216766,2,47.70822686,27.26364157,5.202854631,5,57,,
105,435332,196729,2,47.88919863,27.22050131,4.886423769,12,74,,
105,482311,46650,2,50.20969295,26.84334255,4.097739236,10,62,,
